target,model_name,horizon,dataset,nRMSE,nMAE,NSE,KGE
Cryptophyta,LSTM_FC,3,test,0.6774176180347482,0.517942876744736,-0.6474035161452443,-0.3721819784168683
Cryptophyta,LSTM_MLP,1,train,0.7236472767372595,0.5281858423347325,0.45919139481036264,0.4055557727952983
Cryptophyta,LSTM_MLP,2,train,0.7588811817981245,0.552586915453875,0.4060728380324302,0.38707734565213725
Cryptophyta,LSTM_MLP,3,train,0.806635669333813,0.5774037758990181,0.32893607453778906,0.30353576021102124
Cryptophyta,LSTM_MLP,1,val,0.44057998815512117,0.35079340134618897,0.18845464013724833,0.35376460175943547
Cryptophyta,LSTM_MLP,2,val,0.46873733591452943,0.37741337892274307,0.06977440667356616,0.2887250166157733
Cryptophyta,LSTM_MLP,3,val,0.4504366360276624,0.3567618537352737,0.10739448205167346,0.2136907891094867
Cryptophyta,LSTM_MLP,1,test,0.6349912492227866,0.48550534290215924,-0.46609672236379374,-0.1334399575820624
Cryptophyta,LSTM_MLP,2,test,0.6452178700815384,0.4935364448376681,-0.4921276263946921,-0.19894142542616255
Cryptophyta,LSTM_MLP,3,test,0.662310599847633,0.503499995845142,-0.574745678206547,-0.29330746519476536
Cryptophyta,LSTM_KAN,1,train,0.566138228779643,0.37165110161090165,0.6689948942231411,0.6215058178600802
Cryptophyta,LSTM_KAN,2,train,0.6545260271206352,0.43335186954135413,0.5581860119393738,0.5511068089890927
Cryptophyta,LSTM_KAN,3,train,0.7074777968275316,0.47486594849744046,0.4837801773353261,0.484969126922694
Cryptophyta,LSTM_KAN,1,val,0.4252352952319615,0.31155420031345565,0.24399986312826338,0.5231461376796618
Cryptophyta,LSTM_KAN,2,val,0.4693793462276084,0.34901554744736885,0.06722447788115749,0.3552144446964285
Cryptophyta,LSTM_KAN,3,val,0.515562443769279,0.3906128143336621,-0.1693774146688476,0.20529000937580866
Cryptophyta,LSTM_KAN,1,test,0.6201850428373471,0.4863358745483778,-0.398523338348727,0.20238452041579802
Cryptophyta,LSTM_KAN,2,test,0.6423092411961637,0.5007206259963778,-0.4787049879414209,0.10841206177909435
Cryptophyta,LSTM_KAN,3,test,0.6587783767693118,0.5093191990256328,-0.5579936573047342,0.029773359224196105
Algae_Sum,LSTM_FC,1,train,0.2718891314578537,0.18559663799927628,0.7688207127470255,0.8415849946846694
Algae_Sum,LSTM_FC,2,train,0.36798462048539166,0.2563363687460982,0.5763450873967562,0.665629690853654
Algae_Sum,LSTM_FC,3,train,0.42792054282347725,0.3022260154128189,0.42583206614585234,0.5208090164959661
Algae_Sum,LSTM_FC,1,val,0.25822371340376593,0.19351197246301785,0.5929989071729387,0.7375055401520121
Algae_Sum,LSTM_FC,2,val,0.3529306299111783,0.26532139132756655,0.24708693852803854,0.4939753491179688
Algae_Sum,LSTM_FC,3,val,0.42195590598081045,0.33146284977529694,-0.08322699959563873,0.26408924549439583
