date,Algae_Total,Algae_Sum,Algae_diff
2022-03-04,11.97486252,11.979428365,-0.004565845000000124
2022-03-05,16.46214906,16.470217075999997,-0.008068015999995737
2022-03-06,16.28680897,15.187589196,1.0992197739999998
2022-03-07,16.32567391,16.333485508,-0.007811597999999975
2022-03-08,10.42517017,10.426647357999999,-0.0014771879999990745
2022-03-09,8.777349747,8.779225199999999,-0.0018754529999984726
2022-03-10,8.965181422,8.968824383000001,-0.0036429610000006107
2022-03-11,14.5042132,14.514039158,-0.009825957999998636
2022-03-12,16.8972029,16.90665942,-0.009456520000000523
2022-03-13,24.20948588,21.53814738057143,2.6713384994285683
2022-03-14,24.61486595,21.98082885914286,2.634037090857138
2022-03-15,25.02024602,22.42365498171429,2.596591038285709
